Index,Plaza Name,Sate,City,Geo Codes,Longitude,Latitudes,Road Width (pixels),Road Width (m),Congestion_Level,lat,lon,2023,2024
889,"Mulbagal Toll
Plaza",Karnataka,Kolar,"13.148469,78.290548",13.148469,78.290548,474.0,27.6,3.496503496503496,13.148469,78.290548,3.909166574,4.807272911
890,Mulund(EEH),Maharashtra,Mumbai,"19.1534,72.9657",19.1534,72.9657,622.0,38.06,2.560163850486431,19.1534,72.9657,14.41166687,14.33454609
891,Mulund(LBS),Maharashtra,Mumbai,"19.1855,72.9586",19.1855,72.9586,677.0,41.94,2.328830926874709,19.1855,72.9586,41.85666656,45.11999893
892,"Mundaragi Toll
Plaza",Karnataka,Mundargi,"15.138206,75.889905",15.138206,75.889905,549.0,32.9,2.949852507374632,15.138206,75.889905,1.233333349,1.059999943
893,"Mundiyar Toll
Plaza",Rajasthan,Baran,"25.208633,77.136056",25.208633,77.136056,574.0,34.66,2.804262478968031,25.208633,77.136056,1.089166641,1.328181863
894,Mungari,Uttar Pradesh,Mungari,"25.2987667,81.9478441",25.2987667,81.9478441,460.0,26.61,3.621876131836291,25.2987667,81.9478441,3.941666603,4.374545574
895,"Mungwari Toll
Plaza",Madhya Pradesh,"Hoshangaba
d","24.644126,79.336084",24.644126,79.336084,468.0,27.17,3.549875754348597,24.644126,79.336084,2.282500029,1.813636422
896,"Munjuluru Toll
Plaza",Andhra Pradesh,Munjuluru,"16.319957, 81.220732",16.319957,81.220732,578.0,34.95,2.781641168289291,16.319957,81.220732,3.915833235,3.813636303
897,Munnanur Toll Plaza,Telangana,Munnanur,"16.74550985064181,78.285
31697793443",16.74550985,78.285,646.0,39.75,2.45398773006135,16.74550985,78.285,3.235833406,2.795454502
898,Murlitol,Bihar,Barauni,"25.5899165,85.875775",25.5899165,85.875775,717.0,44.77,2.184837229626392,25.5899165,85.875775,3.853333235,3.49636364
899,"Murma Toll
Plaza",Jharkhand,Ranchi,"23.4467255,85.1199769",23.4467255,85.1199769,717.0,44.77,2.184837229626392,23.4467255,85.1199769,1.281666636,1.405454516
900,"Musunur Toll
Plaza",Andhra Pradesh,Nellore,"14.851945,79.987847",14.851945,79.987847,749.0,47.03,2.082032063293775,14.851945,79.987847,8.01083374,7.891818047
901,Muthojipet,Telangana,Vijayawada,"17.9740755,79.9144659",17.9740755,79.9144659,757.0,47.6,2.05761316872428,17.9740755,79.9144659,1.0,1.0
902,"Muzaina Hetim
Toll Plaza",Uttar Pradesh,Kushinagar,"26.733855,83.808555",26.733855,83.808555,666.0,41.17,2.371354043158644,26.733855,83.808555,5.21750021,5.991818428
903,"Mysore Road
(P5) Plaza",Karnataka,Bengaluru,"12.903583,77.470028",12.903583,77.470028,674.0,41.73,2.340276152586005,12.903583,77.470028,34.50166702,35.99818039
904,"Nadiad Toll
Plaza",Gujarat,Kheda,"22.696475,72.896397",22.696475,72.896397,658.0,40.6,2.403846153846154,22.696475,72.896397,7.4375,8.634545326
905,"Nagarhalla Toll
Plaza",Karnataka,Bagalkot,"16.290371,75.923507",16.290371,75.923507,696.0,43.29,2.257846014901784,16.290371,75.923507,6.231666565,5.310909271
906,"Nageshri Toll
Plaza",Gujarat,Nageshri,"20.9166056,71.3220944",20.9166056,71.3220944,723.0,45.19,2.164970772894566,20.9166056,71.3220944,2.879999876,1.155454516
907,"NAGPUR
BYPASS CHECK",Maharashtra,Nagpur,"20.2299353,79.0131934",20.2299353,79.0131934,580.0,35.09,2.770850651149903,20.2299353,79.0131934,10.77000046,8.653635979
908,"Nagwan Toll
plaza",Jharkhand,Hazaribagh,"24.044628,85.385762",24.044628,85.385762,788.0,49.79,1.968891514077574,24.044628,85.385762,11.8241663,10.27272701
909,Nainsar,Uttar Pradesh,Pharenda,"27.213537,83.252765",27.213537,83.252765,637.0,39.12,2.492522432701894,27.213537,83.252765,1.196666718,1.24272728
910,Nalavadi,Karnataka,Nalavadi,"15.369872021022868,75.35
744633497887",15.36987202,75.35,566.0,34.1,2.849002849002849,15.36987202,75.35,7.80583334,10.56000042
911,Nallur Toll Plaza,Tamil Nadu,Tiruvallur,"13.216958,80.169353",13.216958,80.169353,686.0,42.58,2.294630564479119,13.216958,80.169353,14.08749962,13.57999992
912,"Nalluru
Devanahalli",Karnataka,Bengaluru,"13.206308, 77.765553",13.206308,77.765553,746.0,46.82,2.091175240485152,13.206308,77.765553,10.83750057,19.49363708
913,"Namkhana Fee
Toll Plaza",West Bengal,"Namkhana
Village","21.7501921,88.2365142",21.7501921,88.2365142,793.0,50.14,1.955416503715291,21.7501921,88.2365142,1.339166641,1.344545484
914,Nanakramguda,Telangana,Hyderabad,"17.242648, 78.211582",17.242648,78.211582,615.0,37.56,2.593360995850622,17.242648,78.211582,1.80250001,2.168181896
915,"Nandani Toll
Plaza",Maharashtra,Solapur,"17.472901,75.855225",17.472901,75.855225,575.0,34.73,2.79876854184159,17.472901,75.855225,19.39166641,12.86454487
916,,,,,,,,,,20.95108,77.788377,7.58833313,6.9909091
917,Nanduri,Maharashtra,Nanduri,"20.200237,79.029373",20.200237,79.029373,564.0,33.96,2.860411899313501,20.200237,79.029373,1.794166684,1.720000029
918,Nangli Toll Plaza,Karnataka,Kolar,"13.194547, 78.545287",13.194547,78.545287,561.0,33.75,2.877697841726619,13.194547,78.545287,7.558333397,8.854545593
919,"Nanguneri Toll
Plaza",Tamil Nadu,Tirunelveli,"8.527035,77.663289",8.527035,77.663289,579.0,35.02,2.77623542476402,8.527035,77.663289,4.679999828,6.96999979
920,Nannur,Andhra Pradesh,Kurnool,"15.7406107,78.0705331",15.7406107,78.0705331,598.0,36.36,2.676659528907923,15.7406107,78.0705331,7.781666756,7.700909138
921,"Nanpur Toll
Plaza",Madhya Pradesh,Alirajpur,"22.270080,74.512520",22.27008,74.51252,629.0,38.55,2.528445006321113,22.27008,74.51252,1.0,1.188181877
922,"Narayanpura
Toll Plaza",Rajasthan,Udaipur,"24.613529,74.233079",24.613529,74.233079,576.0,34.81,2.792516056967327,24.613529,74.233079,38.02166748,36.2154541
923,Narendra,Karnataka,Dharwad,"15.488805,74.970109",15.488805,74.970109,640.0,39.33,2.479543763947434,15.488805,74.970109,7.086666584,4.922727108
924,Narsana,Rajasthan,Jalore,"25.485729,72.569789",25.485729,72.569789,660.0,40.74,2.395783421178725,25.485729,72.569789,2.13499999,2.312727213
925,Narsingharh,Rajasthan,Chittorgarh,"24.5521458,74.6665621",24.5521458,74.6665621,646.0,39.75,2.45398773006135,24.5521458,74.6665621,2.549999952,2.807272673
926,Narsingi,Telangana,Hyderabad,"17.388444,78.351798",17.388444,78.351798,816.0,51.77,1.895016107636915,17.388444,78.351798,49.28666687,50.39363861
927,Narwana,Haryana,Dharamgarh,"29.5781487,76.0887316",29.5781487,76.0887316,621.0,37.99,2.564760194921775,29.5781487,76.0887316,10.77250004,9.178181648
928,"Nashik Sinner
Tollways Limited",Maharashtra,Nashik,"19.9119216,73.9006299",19.9119216,73.9006299,664.0,41.02,2.379819133745835,19.9119216,73.9006299,9.843333244,14.81272697
929,"Nashirabad Toll
Plaza",Maharashtra,Nashirabad,"21.016609,75.684364",21.016609,75.684364,606.0,36.93,2.636435539151068,21.016609,75.684364,16.94833374,14.03818226
930,Nashri toll plaza,Jammu & Kashmir,Ramban,"33.12990,75.29348",33.1299,75.29348,365.0,19.89,4.786979415988511,33.1299,75.29348,3.789999962,3.595454454
931,"Nathakkarai
Plaza",Tamil Nadu,Salem,"11.592809,78.780812",11.592809,78.780812,607.0,37.0,2.631578947368421,11.592809,78.780812,3.392499924,4.302727222
932,Nathavalasa,Andhra Pradesh,"Vizianagara
m","18.057967,83.521081",18.057967,83.521081,841.0,53.53,1.833852924995415,18.057967,83.521081,7.010000229,6.50181818
933,Navasari,Jharkhand,Dhanbad,"23.797494,86.430301",23.797494,86.430301,629.0,38.55,2.528445006321113,23.797494,86.430301,27.75333405,27.05545425
934,"Nawabganj Toll
Plaza",Uttar Pradesh,Bareilly,"28.45428,79.437658",28.45428,79.437658,605.0,36.86,2.641310089804543,28.45428,79.437658,12.70333385,17.65727234
935,"Nawabganj Toll
Plaza",Uttar Pradesh,Allahabad,"25.5650131,81.7457289",25.5650131,81.7457289,557.0,33.46,2.901915264074289,25.5650131,81.7457289,4.671666622,5.557272911
936,"Naya Nagar Toll
Plaza",Rajasthan,Barmer,"25.248178, 71.733328",25.248178,71.733328,591.0,35.87,2.712232167073502,25.248178,71.733328,2.472500086,1.917272687
937,Nayagaon,Madhya Pradesh,Nayagaon,"24.572623,74.761591",24.572623,74.761591,634.0,38.9,2.506265664160401,24.572623,74.761591,5.926666737,4.03909111
938,"NayapuraToll
Plaza",Madhya Pradesh,Nayapura,"75.07147537, 23.51194711",23.51194711,75.07147537,555.0,33.32,2.913752913752914,23.51194711,75.07147537,3.994166613,5.550909042
939,Nazirakhat Toll Plaza,Assam,Sonapur,"26.121161,91.938698",26.121161,91.938698,680.0,42.16,2.31696014828545,26.121161,91.938698,5.151666641,11.98636341
940,Neelambur,Tamil Nadu,Coimbatore,"11.060944,77.088928",11.060944,77.088928,768.0,48.37,2.02552157180474,11.060944,77.088928,16.05583382,16.79181862
941,"NeemthurToll
Plaza",Madhya Pradesh,Neemthur,"75.81037561, 24.52109562",24.52109562,75.81037561,637.0,39.12,2.492522432701894,24.52109562,75.81037561,1.789999962,5.942727566
942,,,,,,,,,,24.7998229,73.7603221,7.484166622,9.680000305
943,"Nekawala Toll
Plaza",Rajasthan,Jaipur,"27.242389, 76.0639",27.242389,76.0639,617.0,37.7,2.583979328165375,27.242389,76.0639,2.795833349,2.74727273
944,"Nelamangala
Toll Plaza",Karnataka,"Bangalore
Rural","13.0924871,77.3944374",13.0924871,77.3944374,696.0,43.29,2.257846014901784,13.0924871,77.3944374,50.10916519,48.40000153
945,"Nellore Plaza
(NH- 16)",Andhra Pradesh,Nellore,"14.312218,79.916296",14.312218,79.916296,752.0,47.24,2.072968490878939,14.312218,79.916296,4.182499886,2.863636255
946,NeoPolis,Telangana,Hyderabad,"17.4107638888889,78.3153
361111111",17.41076389,78.3153,763.0,48.02,2.039983680130559,17.41076389,78.3153,22.6408329,26.73818207
947,Netra,Rajasthan,Jodhpur,"26.578709,73.155029",26.578709,73.155029,618.0,37.77,2.579313902501934,26.578709,73.155029,1.337499976,1.50545454
948,"Newada Toll
Plaza",Uttar Pradesh,"Kanpur
Nagar","26.708097,80.120527",26.708097,80.120527,811.0,51.41,1.908032818164473,26.708097,80.120527,9.334166527,15.35272694
949,Newli Fee Plaza,Madhya Pradesh,Vidisha,"24.154715, 78.064432",24.154715,78.064432,660.0,40.74,2.395783421178725,24.154715,78.064432,1.176666617,1.0
950,"Nidhhona Toll
Plaza",Maharashtra,Jalna,"19.884275, 75.845577",19.884275,75.845577,605.0,36.86,2.641310089804543,19.884275,75.845577,22.21333313,17.81636429
951,,,,,,,,,,12.6657789,76.0879545,1.629166603,1.173636317
952,Nimbaheda,Rajasthan,Chittorgarh,"24.6104397,74.6484461",24.6104397,74.6484461,745.0,46.75,2.094240837696335,24.6104397,74.6484461,1.866666675,2.146363735
953,Nimbali,Rajasthan,Nimbali,"26.018464,73.088679",26.018464,73.088679,712.0,44.42,2.201673271686482,26.018464,73.088679,6.35583353,7.436363697
954,Nimbasar,Rajasthan,Barmer,"26.1512284,71.2802787",26.1512284,71.2802787,762.0,47.95,2.042900919305414,26.1512284,71.2802787,1.0,1.293636441
955,"Nimbayani Toll
Plaza",Rajasthan,Barmer,"25.865575,71.6305593",25.865575,71.6305593,638.0,39.19,2.488181139586962,25.865575,71.6305593,2.078333378,1.622727275
956,Nimbi Jodha,Rajasthan,"Ladnun
(Nagaur)","27.5147239,74.3207931",27.5147239,74.3207931,717.0,44.77,2.184837229626392,27.5147239,74.3207931,6.247499943,5.949090958
957,"Nimbvali Toll
Plaza",Maharashtra,Thane,"19.209400, 73.093948",19.2094,73.093948,715.0,44.63,2.191540653079115,19.2094,73.093948,35.71500015,39.27182007
958,Ninora Toll Plaza,Madhya Pradesh,Ujjain,"23.0815536,75.8156813",23.0815536,75.8156813,575.0,34.73,2.79876854184159,23.0815536,75.8156813,2.160000086,3.104545355
959,"Nipaniya Fee
Plaza",Madhya Pradesh,Piplai,"23.300828,75.827876",23.300828,75.827876,654.0,40.32,2.420135527589545,23.300828,75.827876,1.974999905,6.434545517
960,"Niyamatpur
Ekrotiya Toll",Uttar Pradesh,Moradabad,"28.814182,78.902248",28.814182,78.902248,689.0,42.79,2.283626398721169,28.814182,78.902248,9.03666687,9.123636246
961,"Noida Plaza
DME KM 1400",Uttar Pradesh,Ghaziabad,"28.634037,77.390182",28.634037,77.390182,580.0,35.09,2.770850651149903,28.634037,77.390182,39.00166702,36.47363663
962,"Nokhra Toll
Plaza",Rajasthan,Bikaner,"27.6680790,72.674974",27.668079,72.674974,659.0,40.67,2.399808015358771,27.668079,72.674974,2.282500029,3.485454559
963,"Norangdesar
Toll Plaza",Rajasthan,Bikaner,"28.073983, 73.568025",28.073983,73.568025,564.0,33.96,2.860411899313501,28.073983,73.568025,6.824166775,14.09181786
964,NUH,Haryana,Nuh,"28.179226,77.074981",28.179226,77.074981,524.0,31.13,3.112356053532525,28.179226,77.074981,8.376667023,6.650908947
965,"Nunmath Toll
Plaza",Odisha,Kesinga,"20.2829801, 83.2961327",20.2829801,83.2961327,602.0,36.64,2.656748140276302,20.2829801,83.2961327,1.169166684,1.609090924
966,"Nuruddinpur toll
plaza",Uttar Pradesh,Amethi,"26.035992,81.43806",26.035992,81.43806,632.0,38.76,2.515090543259558,26.035992,81.43806,1.705833316,1.795454502
967,"OBALAPURA
TOLL PLAZA",Karnataka,"NEAR
YALLAPURA","13.261002,77.093901",13.261002,77.093901,598.0,36.36,2.676659528907923,13.261002,77.093901,1.468333364,1.462727308
968,Ochadi,Rajasthan,Chittorgarh,"24.8248863,74.6282613",24.8248863,74.6282613,587.0,35.58,2.733734281027884,24.8248863,74.6282613,35.95999908,39.20272827
969,Odaki Pipkhar,Madhya Pradesh,Rewa,"24.593492,81.298600",24.593492,81.2986,623.0,38.13,2.555583950932788,24.593492,81.2986,1.727499962,1.566363573
970,"Okhamadi Toll
Plaza",Gujarat,Dwarka,"22.08019901,69.13387008",22.08019901,69.13387008,545.0,32.61,2.975304968759298,22.08019901,69.13387008,9.87250042,4.407272816
971,"Omalur Toll
Plaza",Tamil Nadu,Salem,"11.72034,78.07338",11.72034,78.07338,696.0,43.29,2.257846014901784,11.72034,78.07338,15.45916653,12.36363602
972,Orai Km 174,Uttar Pradesh,Orai,"25.9261,79.3622",25.9261,79.3622,565.0,34.03,2.854695974878676,25.9261,79.3622,14.67749977,17.59818268
973,"Osargaon Toll
Plaza",Maharashtra,Sindhudurg,"16.174444,73.692500",16.174444,73.6925,581.0,35.16,2.765486725663717,16.174444,73.6925,2.402499914,1.850000024
974,,,,,,,,,,29.904809,76.646841,13.47916698,11.52090931
975,Pachira,Chhattisgarh,Surajpur,"23.195053,82.925264",23.195053,82.925264,627.0,38.41,2.537427048972342,23.195053,82.925264,3.033333302,2.738181829
976,"Pachwara Toll
Plaza",Madhya Pradesh,Nowgong,"25.134303,79.376709",25.134303,79.376709,651.0,40.11,2.432498175626368,25.134303,79.376709,16.27250099,14.28727245
977,Padalshingi TP,Maharashtra,Aurangabad,"19.1388116,75.7488874",19.1388116,75.7488874,563.0,33.89,2.866150759529951,19.1388116,75.7488874,7.132500172,5.912727356
978,"Padiyara Toll
Plaza",Rajasthan,Churu,"27.916553, 74.554469",27.916553,74.554469,670.0,41.45,2.355712603062426,27.916553,74.554469,3.5625,3.49272728
979,"Padmanavapur
Toll Plaza",Odisha,Baripada,"21.5632851,86.9253147",21.5632851,86.9253147,632.0,38.76,2.515090543259558,21.5632851,86.9253147,1.13499999,1.531818151
980,Pagara Toll Plaza,Madhya Pradesh,Guna,"24.5069819,77.1860753",24.5069819,77.1860753,548.0,32.83,2.955956251847473,24.5069819,77.1860753,8.614999771,7.516363621
981,"Pagara-Guna
Cantt",Madhya Pradesh,Guna,"24.650828,77.422362",24.650828,77.422362,490.0,28.73,3.363605785401951,24.650828,77.422362,1.040833354,1.0
982,"Pahammawlein
Toll Plaza",Meghalaya,Ri-Bhoi,"25.992753,91.860387",25.992753,91.860387,653.0,40.25,2.424242424242424,25.992753,91.860387,2.336666584,2.344545364
983,,,,,,,,,,29.8880996,76.1014463,2.689166546,2.885454655
984,Palavedu,Tamil Nadu,Chennai,"13.140047,80.0530363",13.140047,80.0530363,763.0,48.02,2.039983680130559,13.140047,80.0530363,9.541666985,8.339091301
985,Palaya Gandharvakottai,Tamil Nadu,"Palaya
Gandharvak ottaiÂ Villag","10.6122581,79.0305683",10.6122581,79.0305683,616.0,37.63,2.588661661920787,10.6122581,79.0305683,1.24333334,1.091818213
986,"Palempalli Toll
Plaza",Andhra Pradesh,Kadapa,"14.51346,78.791105",14.51346,78.791105,695.0,43.22,2.261420171867933,14.51346,78.791105,5.855000019,6.129090786
987,Palhan Toll Plaza,Madhya Pradesh,Rewa,"24.770730, 81.400890",24.77073,81.40089,685.0,42.51,2.298322224775914,24.77073,81.40089,1.94416666,1.720909119
988,"Paliyekkara Toll
plaza",Kerala,Thrissur,"10.442916,76.260181",10.442916,76.260181,641.0,39.4,2.475247524752475,10.442916,76.260181,7.19416666,7.29454565
989,Palkhanda,Madhya Pradesh,Ujjain,"23.028861,75.964689",23.028861,75.964689,620.0,37.92,2.569373072970195,23.028861,75.964689,5.526666641,11.13363647
990,Pallai,Rajasthan,Uniara,"25.884209,75.958515",25.884209,75.958515,819.0,51.98,1.887504718761797,25.884209,75.958515,1.636666656,1.719090939
991,"Pallikonda Toll
Plaza",Tamil Nadu,Vellore,"12.905829,78.951686",12.905829,78.951686,509.0,30.07,3.21853878339234,12.905829,78.951686,9.590833664,9.859090805
992,Pallu Toll Plaza,Rajasthan,"Hanumanga
rh","28.951956, 74.225031",28.951956,74.225031,608.0,37.07,2.626740215392698,28.951956,74.225031,1.851666689,2.796363592
993,Palsit Toll Plaza,West Bengal,Bardhaman,"23.178722,88.026395",23.178722,88.026395,735.0,46.04,2.125850340136055,23.178722,88.026395,8.981666565,29.60181808
994,Palsud Plaza,Madhya Pradesh,Palsud,"21.813416,74.974632",21.813416,74.974632,589.0,35.72,2.723311546840959,21.813416,74.974632,1.075833321,1.161818147
995,PALWAL,Haryana,Palwal,"28.102706,77.30527",28.102706,77.30527,601.0,36.57,2.661698163428267,28.102706,77.30527,6.315833569,5.72545433
996,"PamPamPallam
Toll Plaza",Kerala,Palakkad,"10.8131538,76.7957998",10.8131538,76.7957998,613.0,37.42,2.602811035918792,10.8131538,76.7957998,5.817500114,4.150908947
997,"Panchu Toll
Plaza",Rajasthan,Jodhpur,"27.5541483,73.230405",27.5541483,73.230405,569.0,34.31,2.832058906825262,27.5541483,73.230405,5.183333397,12.05090904
998,"Panchvati
Colony toll plaza",Andhra Pradesh,"Vishakhapat
nam","17.7130381,83.2079988",17.7130381,83.2079988,763.0,48.02,2.039983680130559,17.7130381,83.2079988,16.39583397,18.77090836
999,"Pandillapalli Toll
plaza",Andhra Pradesh,Prakasam,"15.465943,79.072447",15.465943,79.072447,600.0,36.5,2.666666666666667,15.465943,79.072447,5.698333263,5.029999733
1000,Pandola,Madhya Pradesh,Sheopur,"25.56625,76.6529",25.56625,76.6529,633.0,38.83,2.510670348983179,25.56625,76.6529,1.0,1.0
1001,"Pandutala Toll
Plaza",Madhya Pradesh,Mandla,"22.390935,80.808638",22.390935,80.808638,909.0,58.34,1.68520390967307,22.390935,80.808638,1.854166627,2.136363506
1002,Panihar,Madhya Pradesh,Gwalior,"26.097998, 78.015844",26.097998,78.015844,743.0,46.61,2.100399075824407,26.097998,78.015844,8.506666183,5.79272747
1003,"Panikauri Toll
Plaza",West Bengal,"New
Jalpaiguri","26.573915,88.522596",26.573915,88.522596,653.0,40.25,2.424242424242424,26.573915,88.522596,12.46916676,9.818181992
1004,"Panikoili Toll
Plaza",Odisha,Jajpur,"20.897746,86.21625",20.897746,86.21625,801.0,50.71,1.933861922258751,20.897746,86.21625,4.517499924,5.730908871
1005,"Panna
Amanganj Toll Plaza",Madhya Pradesh,Panna,"24.65939, 80.15294",24.65939,80.15294,741.0,46.47,2.106593638087213,24.65939,80.15294,1.0,1.0
1006,Pantangi,Telangana,Nalgonda,"17.232887,78.960464",17.232887,78.960464,711.0,44.35,2.205071664829107,17.232887,78.960464,17.50333405,15.98272705
1007,"Panthawada toll
plaza",Gujarat,Panthawada,"24.447519,71.752014",24.447519,71.752014,600.0,36.5,2.666666666666667,24.447519,71.752014,1.119166613,1.795454621
1008,Papanashi,Karnataka,"Avadi
Somapur","15.3582487,75.6863757",15.3582487,75.6863757,708.0,44.13,2.215820961666297,15.3582487,75.6863757,1.464166641,1.196363688
1009,Papri Toll,Rajasthan,Alwar,"27.714361, 76.742856",27.714361,76.742856,587.0,35.58,2.733734281027884,27.714361,76.742856,1.650833368,1.75454545
1010,Para Fee Plaza,Madhya Pradesh,Bhind,"26.672845, 78.730507",26.672845,78.730507,798.0,50.49,1.942124684404739,26.672845,78.730507,3.501666546,1.710909128
1011,Para Toll Plaza,Rajasthan,Para,"25.798882,74.351686",25.798882,74.351686,629.0,38.55,2.528445006321113,25.798882,74.351686,1.452499986,1.49000001
1012,"Paraghat Toll
Plaza",Chhattisgarh,Bilaspur,"22.010617,82.323591",22.010617,82.323591,687.0,42.65,2.290950744558992,22.010617,82.323591,3.05916667,3.375454426
1013,Paranur,Tamil Nadu,"Kanchipura
m","12.723887,79.981917",12.723887,79.981917,793.0,50.14,1.955416503715291,12.723887,79.981917,6.525000095,6.858181953
1014,Pargaon TP,Maharashtra,Aurangabad,"18.6284625,75.6978936",18.6284625,75.6978936,547.0,32.76,2.962085308056872,18.6284625,75.6978936,6.649166584,7.916363716
1015,"Parsoni Khem
Toll Plaza",Bihar,"Purvi
Champaran","26.451643,85.022817",26.451643,85.022817,617.0,37.7,2.583979328165375,26.451643,85.022817,7.978333473,7.165454388
1016,"Partapur Plaza
DME KM 5900",Uttar Pradesh,Meerut,"28.902930,77.641772",28.90293,77.641772,663.0,40.95,2.383790226460071,28.90293,77.641772,15.11833286,13.57909107
1017,Parwa Toll Plaza,Rajasthan,Bikaner,"27.6941351,73.3758130",27.6941351,73.375813,788.0,49.79,1.968891514077574,27.6941351,73.375813,1.909166694,3.548181772
1018,Paschim Madati,West Bengal,Darjeeling,"24.599579,84.70284",24.599579,84.70284,658.0,40.6,2.403846153846154,24.599579,84.70284,4.094166756,4.195454597
1019,,,,,,,,,,25.5,91.33,1.0,1.0
1020,Pata Toll Plaza,Jharkhand,Chandil,"22.930225, 86.063708",22.930225,86.063708,642.0,39.47,2.470966147763776,22.930225,86.063708,7.340833187,6.580909252
1021,"Patan Gudla
Plaza",Rajasthan,Bundi,"25.285600, 75.897097",25.2856,75.897097,734.0,45.97,2.129018522461145,25.2856,75.897097,1.695833325,1.623636365
